PERMNO,date,DCLRDT,PAYDT,RCRDDT,DISTCD,DIVAMT,PRC,VOL,RET,vwretd
10401,19700102,,,,,,49.375,79500,0.015424,0.012137
10401,19700105,,,,,,50.625,126500,0.025316,0.006375
10401,19700106,,,,,,50.625,108800,0,-0.007233
10401,19700107,,,,,,50.5,60200,-0.002469,-0.001272
10401,19700108,,,,,,50.125,87500,-0.007426,0.000564
10401,19700109,,,,,,50.125,71400,0,-0.002797
10401,19700112,,,,,,49.75,65000,-0.007481,-0.007766
10401,19700113,,,,,,49.625,77600,-0.002513,0.000737
10401,19700114,,,,,,49.75,75800,0.002519,-0.002005
10401,19700115,,,,,,49.375,71500,-0.007538,0.000586
10401,19700116,,,,,,49.5,79400,0.002532,-0.007462
10401,19700119,,,,,,49,78700,-0.010101,-0.013079
10401,19700120,,,,,,49,172600,0,0.001938
10401,19700121,,,,,,,,,0.001017
10401,19700122,,,,,,48.375,209500,-0.012755,0.00143
10401,19700123,,,,,,48.625,108600,0.005168,-0.010282
10401,19700126,,,,,,48.375,95500,-0.005141,-0.011105
10401,19700127,,,,,,47.875,125200,-0.010336,-0.006204
10401,19700128,,,,,,46.625,176300,-0.02611,-0.009347
10401,19700129,,,,,,47.125,127900,0.010724,-0.012877
10401,19700130,,,,,,47.75,91500,0.013263,-0.00831
10401,19700202,,,,,,48.75,97100,0.020942,0.008193
10401,19700203,,,,,,48.875,104600,0.002564,0.012877
10401,19700204,,,,,,48.625,78400,-0.005115,-0.007084
10401,19700205,,,,,,48.5,62900,-0.002571,-0.00365
10401,19700206,,,,,,49.125,85500,0.012887,0.006175
10401,19700209,,,,,,49.5,75200,0.007634,0.008327
10401,19700210,,,,,,49.125,55700,-0.007576,-0.009082
10401,19700211,,,,,,49,46800,-0.002545,0.009372
10401,19700212,,,,,,48.875,66400,-0.002551,-0.001901
10401,19700213,,,,,,50,105400,0.023018,-0.00146
10401,19700216,,,,,,49.875,144600,-0.0025,-0.000427
10401,19700217,,,,,,50.125,77400,0.005013,-0.00185
10401,19700218,,,,,,50.25,85300,0.002494,0.012109
10401,19700219,,,,,,50.125,85000,-0.002488,0.003125
10401,19700220,19700218,19700401,19700227,1232,0.65,50.625,77500,0.022943,0.003433
10401,19700224,,,,,,50.25,75900,-0.007407,0.000125
10401,19700225,,,,,,50.875,85600,0.012438,0.01523
10401,19700226,,,,,,50.625,79700,-0.004914,-0.004799
10401,19700227,,,,,,51.25,83600,0.012346,0.007382
10401,19700302,,,,,,51.625,134600,0.007317,0.001419
10401,19700303,,,,,,52.75,109900,0.021792,0.005898
10401,19700304,,,,,,52.75,128400,0,-0.002036
10401,19700305,,,,,,52.75,79500,0,0.000019
10401,19700306,,,,,,52.5,74600,-0.004739,-0.006687
10401,19700309,,,,,,52.25,60700,-0.004762,-0.010391
10401,19700310,,,,,,52,80800,-0.004785,0.001629
10401,19700311,,,,,,52.25,61600,0.004808,-0.000948
10401,19700312,,,,,,52.625,87900,0.007177,-0.004613
10401,19700313,,,,,,52.875,73800,0.004751,-0.006061
10401,19700316,,,,,,51.875,56100,-0.018913,-0.011047
10401,19700317,,,,,,51.625,72000,-0.004819,0.003957
10401,19700318,,,,,,51.5,57100,-0.002421,0.002744
10401,19700319,,,,,,51.75,46500,0.004854,-0.002558
10401,19700320,,,,,,51.875,41100,0.002415,-0.004938
10401,19700323,,,,,,51.875,64000,0,-0.001172
10401,19700324,,,,,,52.5,89400,0.012048,0.010165
10401,19700325,,,,,,53.375,147800,0.016667,0.02153
10401,19700326,,,,,,53.125,82500,-0.004684,0.001617
10401,19700330,,,,,,52.75,72400,-0.007059,-0.002582
10401,19700331,,,,,,52.75,60800,0,-0.000239
10401,19700401,,,,,,52.5,48700,-0.004739,0.004733
10401,19700402,,,,,,51.75,66000,-0.014286,-0.003671
10401,19700403,,,,,,52,58200,0.004831,-0.004513
10401,19700406,,,,,,52,45900,0,-0.007911
10401,19700407,,,,,,52,69800,0,-0.003404
10401,19700408,,,,,,51.75,77900,-0.004808,-0.001822
10401,19700409,,,,,,51.875,113100,0.002415,-0.000869
10401,19700410,,,,,,50.75,129600,-0.021687,-0.004459
10401,19700413,,,,,,51.75,207800,0.019704,-0.008718
10401,19700414,,19700410,19700410,4623,0.69531,50.375,174400,-0.013134,-0.008662
10401,19700415,,,,,,50,87000,-0.007444,-0.002815
10401,19700416,,,,,,49.5,132900,-0.01,-0.01095
10401,19700417,,,,,,49.375,100600,-0.002525,-0.00329
10401,19700420,,,,,,49.75,72100,0.007595,0.002344
10401,19700421,,,,,,50.125,108400,0.007538,-0.005541
10401,19700422,,,,,,49.75,96900,-0.007481,-0.014712
10401,19700423,,,,,,48.75,137900,-0.020101,-0.016257
10401,19700424,,,,,,49.375,102700,0.012821,-0.004807
10401,19700427,,,,,,48.875,92900,-0.010127,-0.018022
10401,19700428,,,,,,47.75,131600,-0.023018,-0.014461
10401,19700429,,,,,,48,177900,0.005236,0.020805
10401,19700430,,,,,,47.875,109800,-0.002604,-0.003427
10401,19700501,,,,,,47.875,84000,0,-0.001107
10401,19700504,,,,,,46.875,101100,-0.020888,-0.025519
10401,19700505,,,,,,46.25,124900,-0.013333,-0.01095
10401,19700506,,,,,,46.75,212600,0.010811,0.012167
10401,19700507,,,,,,47.5,133200,0.016043,0.006315
10401,19700508,,,,,,47.25,77200,-0.005263,-0.00508
10401,19700511,,,,,,47,71700,-0.005291,-0.010749
10401,19700512,,,,,,46.625,91400,-0.007979,-0.008986
10401,19700513,,,,,,46.375,86600,-0.005362,-0.017406
10401,19700514,,,,,,45.75,150100,-0.013477,-0.015238
10401,19700515,,,,,,46.75,126200,0.021858,0.018802
10401,19700518,,,,,,46.875,117500,0.002674,0.0013
10401,19700519,,,,,,46.375,82300,-0.010667,-0.019802
10401,19700520,,,,,,45.25,95400,-0.024259,-0.026236
10401,19700521,19700520,19700701,19700527,1232,0.65,44.25,184200,-0.007735,-0.020073
10401,19700522,,,,,,43.625,133500,-0.014124,-0.000755
10401,19700525,,,,,,43.5,108000,-0.002865,-0.032155
10401,19700526,,,,,,43.125,163600,-0.008621,-0.013322
10401,19700527,,,,,,44.25,164200,0.026087,0.052971
10401,19700528,,,,,,44.75,143600,0.011299,0.026665
10401,19700529,,,,,,45.625,87200,0.019553,0.027087
10401,19700601,,,,,,44.375,131700,-0.027397,0.019024
10401,19700602,,,,,,44,128000,-0.008451,0.001177
10401,19700603,,,,,,43.75,86100,-0.005682,0.011289
10401,19700604,,,,,,43.625,89900,-0.002857,-0.014946
10401,19700605,,,,,,43.125,83700,-0.011461,-0.016787
10401,19700608,,,,,,43.25,71200,0.002899,0.001479
10401,19700609,,,,,,42.875,64700,-0.008671,0.000311
10401,19700610,,,,,,42,97600,-0.020408,-0.00994
10401,19700611,,,,,,41.75,117000,-0.005952,-0.014009
10401,19700612,,,,,,41.25,126000,-0.011976,-0.003877
10401,19700615,,,,,,41.625,97300,0.009091,0.002989
10401,19700616,,,,,,42.5,74100,0.021021,0.022879
10401,19700617,,,,,,42.875,81100,0.008824,-0.002092
10401,19700618,,,,,,42.625,56200,-0.005831,0.006074
10401,19700619,,,,,,42.625,53400,0,0.006925
10401,19700622,,,,,,42.625,57300,0,-0.006442
10401,19700623,,,,,,41.375,67000,-0.029326,-0.024444
10401,19700624,,,,,,40.875,154900,-0.012085,-0.011363
10401,19700625,,,,,,40.375,102300,-0.012232,-0.000475
10401,19700626,,,,,,40.625,158700,0.006192,-0.007703
10401,19700629,,,,,,40.875,108100,0.006154,-0.008364
10401,19700630,,,,,,41.25,63500,0.009174,-0.00282
10401,19700701,,,,,,42,98200,0.018182,0.003226
10401,19700702,,,,,,42.125,84300,0.002976,-0.002009
10401,19700706,,,,,,41.75,76300,-0.008902,-0.015521
10401,19700707,,,,,,41.5,70300,-0.005988,-0.008552
10401,19700708,,,,,,42.5,84600,0.024096,0.023686
10401,19700709,,,,,,43.25,110600,0.017647,0.016037
10401,19700710,,,,,,44.125,161600,0.020231,0.006852
10401,19700713,,,,,,44,52700,-0.002833,-0.000385
10401,19700714,,,,,,44.125,46900,0.002841,-0.00125
10401,19700715,,,,,,44.875,87900,0.016997,0.010221
10401,19700716,,,,,,45.125,75200,0.005571,0.013513
10401,19700717,,,,,,45.375,74800,0.00554,0.016899
10401,19700720,,,,,,45.625,64600,0.00551,0.001632
10401,19700721,,,,,,44.875,60200,-0.016438,-0.009735
10401,19700722,,,,,,44.5,75900,-0.008357,0.001529
10401,19700723,,,,,,45.375,66600,0.019663,0.0122
10401,19700724,,,,,,45.5,64200,0.002755,-0.00197
10401,19700727,,,,,,45.75,30000,0.005495,-0.001621
10401,19700728,,,,,,45.875,70600,0.002732,0.002954
10401,19700729,,,,,,45.875,55400,0,0.00401
10401,19700730,,,,,,45.5,47400,-0.008174,0.000734
10401,19700731,,,,,,46.125,53300,0.013736,-0.000256
10401,19700803,,,,,,45.375,50700,-0.01626,-0.011819
10401,19700804,,,,,,45.375,38800,0,0.002112
10401,19700805,,,,,,44.875,60900,-0.011019,-0.000491
10401,19700806,,,,,,44.75,38700,-0.002786,-0.001694
10401,19700807,,,,,,45,94300,0.005587,0.003037
10401,19700810,,,,,,44.625,34400,-0.008333,-0.013927
10401,19700811,,,,,,44.25,48700,-0.008403,-0.005434
10401,19700812,,,,,,43.875,56900,-0.008475,-0.004501
10401,19700813,,,,,,43.75,45400,-0.002849,-0.008659
10401,19700814,,,,,,43.25,97900,-0.011429,0.004214
10401,19700817,,,,,,43.625,42900,0.008671,0.00174
10401,19700818,,,,,,44.125,46900,0.011461,0.010721
10401,19700819,,,,,,44.75,86300,0.014164,0.009411
10401,19700820,,,,,,45,65400,0.005587,0.007566
10401,19700821,,,,,,45.125,57300,0.002778,0.020879
10401,19700824,,,,,,46.875,113500,0.038781,0.02367
10401,19700825,19700819,19701001,19700831,1232,0.65,46,70500,-0.0048,0.003943
10401,19700826,,,,,,45.875,72700,-0.002717,0.003281
10401,19700827,,,,,,45.875,52500,0,-0.000936
10401,19700828,,,,,,46,66300,0.002725,0.010095
10401,19700831,,,,,,46.125,93600,0.002717,-0.003267
10401,19700901,,,,,,46,56200,-0.00271,-0.006034
10401,19700902,,,,,,46.25,55700,0.005435,0.00011
10401,19700903,,,,,,47,124500,0.016216,0.014842
10401,19700904,,,,,,47.375,64900,0.007979,0.0108
10401,19700908,,,,,,47.875,89700,0.010554,0.003839
10401,19700909,,,,,,48,92200,0.002611,-0.002586
10401,19700910,,,,,,47.25,59800,-0.015625,-0.005566
10401,19700911,,,,,,47.625,54300,0.007937,0.003723
10401,19700914,,,,,,47.75,73200,0.002625,-0.004785
10401,19700915,,,,,,47.25,49300,-0.010471,-0.009554
10401,19700916,,,,,,45.75,123700,-0.031746,0.005965
10401,19700917,,,,,,44.75,146300,-0.021858,0.00838
10401,19700918,,,,,,44.625,101300,-0.002793,0.004582
10401,19700921,,,,,,44.375,142600,-0.005602,-0.008004
10401,19700922,,,,,,44,91300,-0.008451,-0.003281
10401,19700923,,,,,,44.75,93500,0.017045,0.013467
10401,19700924,,,,,,45,160900,0.005587,0.014618
10401,19700925,,,,,,44.875,79500,-0.002778,0.00185
10401,19700928,,,,,,45,56800,0.002786,-0.000453
10401,19700929,,,,,,45,99400,0,0.006009
10401,19700930,,,,,,45.25,94700,0.005556,-0.000781
10401,19701001,,,,,,44.75,52500,-0.01105,0.001389
10401,19701002,,,,,,44.875,70900,0.002793,0.01087
10401,19701005,,,,,,45.125,103400,0.005571,0.01469
10401,19701006,,,,,,45.25,91000,0.00277,0.002339
10401,19701007,,,,,,45.5,73000,0.005525,-0.000106
10401,19701008,,,,,,45.375,70100,-0.002747,-0.011245
10401,19701009,,,,,,45.125,95600,-0.00551,-0.009313
10401,19701012,,,,,,44.25,48400,-0.019391,-0.009741
10401,19701013,,,,,,44,64800,-0.00565,-0.002146
10401,19701014,,,,,,43.75,62500,-0.005682,0.001531
10401,19701015,,,,,,44.125,127900,0.008571,0.004294
10401,19701016,,,,,,44.25,61600,0.002833,-0.005698
10401,19701019,,,,,,43.625,74000,-0.014124,-0.013716
10401,19701020,,,,,,43.625,65800,0,0.005594
10401,19701021,,,,,,43.375,69400,-0.005731,-0.000531
10401,19701022,,,,,,43.25,59300,-0.002882,-0.00413
10401,19701023,,,,,,43.125,106500,-0.00289,0.004982
10401,19701026,,,,,,42.75,70500,-0.008696,-0.00504
10401,19701027,,,,,,42.625,83600,-0.002924,-0.002732
10401,19701028,,,,,,42.5,83100,-0.002933,0.003058
10401,19701029,,,,,,42.875,105200,0.008824,-0.001735
10401,19701030,,,,,,43.375,61600,0.011662,-0.000603
10401,19701102,,,,,,43.75,72100,0.008646,0.003598
10401,19701103,,,,,,44.75,74200,0.022857,0.008719
10401,19701104,,,,,,44.875,109800,0.002793,0.002214
10401,19701105,,,,,,44.75,59500,-0.002786,-0.001649
10401,19701106,,,,,,44.875,84100,0.002793,0.001097
10401,19701109,,,,,,44.625,90100,-0.005571,0.00517
10401,19701110,,,,,,44.5,89300,-0.002801,0.001617
10401,19701111,,,,,,45.125,128200,0.014045,0.003074
10401,19701112,,,,,,45.75,100200,0.01385,-0.011069
10401,19701113,,,,,,45.375,93500,-0.008197,-0.009395
10401,19701116,,,,,,45,89800,-0.008264,-0.001384
10401,19701117,,,,,,44.25,71000,-0.016667,0.000824
10401,19701118,,,,,,44.125,65500,-0.002825,-0.007519
10401,19701119,,,,,,43.625,69300,-0.011331,0.00118
10401,19701120,,,,,,44,59600,0.008596,0.009683
10401,19701123,19701118,19710102,19701130,1232,0.65,44,105000,0.014773,0.006372
10401,19701124,,,,,,43.375,74800,-0.014205,0.006127
10401,19701125,,,,,,43.5,109900,0.002882,0.004692
10401,19701127,,,,,,44.375,93500,0.020115,0.010012
10401,19701130,,,,,,45.375,161100,0.022535,0.016698
10401,19701201,,,,,,45.75,166800,0.008264,0.003059
10401,19701202,,,,,,47,134100,0.027322,0.012166
10401,19701203,,,,,,47.125,158700,0.00266,0.004659
10401,19701204,,,,,,47.5,80400,0.007958,0.005921
10401,19701207,,,,,,47.75,82800,0.005263,0.005818
10401,19701208,,,,,,47.125,82700,-0.013089,-0.004887
10401,19701209,,,,,,46.75,89200,-0.007958,0.000366
10401,19701210,,,,,,46.5,101300,-0.005348,0.003534
10401,19701211,,,,,,47.125,87100,0.013441,0.003886
10401,19701214,,,,,,48.125,198200,0.02122,-0.005731
10401,19701215,,,,,,49.125,185400,0.020779,-0.001457
10401,19701216,,,,,,49.25,177000,0.002545,0.001227
10401,19701217,,,,,,49.125,106600,-0.002538,0.003224
10401,19701218,,,,,,49.25,108500,0.002545,0.002381
10401,19701221,,,,,,48.375,72200,-0.017766,-0.002625
10401,19701222,,,,,,49.25,173700,0.018088,0.001325
10401,19701223,,,,,,49.625,130900,0.007614,0.00169
10401,19701224,,,,,,49.75,134500,0.002519,0.006854
10401,19701228,,,,,,50.25,90700,0.01005,0.0055
10401,19701229,,,,,,50.5,101800,0.004975,0.011284
10401,19701230,,,,,,49.625,148600,-0.017327,0.001899
10401,19701231,,,,,,48.875,157900,-0.015113,-0.000804
10401,19710104,,,,,,48.75,67400,-0.002558,-0.009419
10401,19710105,,,,,,49.5,50100,0.015385,0.008244
10401,19710106,,,,,,50.125,138700,0.012626,0.007569
10401,19710107,,,,,,50.5,94600,0.007481,0.000709
10401,19710108,,,,,,50.625,104400,0.002475,-0.001082
10401,19710111,,,,,,50.75,70600,0.002469,-0.000889
10401,19710112,,,,,,51,104700,0.004926,0.009861
10401,19710113,,,,,,51,91900,0,-0.000679
10401,19710114,,,,,,51.25,83200,0.004902,0.003109
10401,19710115,,,,,,51.625,107300,0.007317,0.003152
10401,19710118,,,,,,52.875,191700,0.024213,0.003572
10401,19710119,,,,,,53.375,131800,0.009456,0.003151
10401,19710120,,,,,,52.625,114300,-0.014052,0.000952
10401,19710121,,,,,,52,80200,-0.011876,0.004824
10401,19710122,,,,,,52.25,96900,0.004808,0.006725
10401,19710125,,,,,,52.625,108800,0.007177,0.004765
10401,19710126,,,,,,52.875,130100,0.004751,0.002928
10401,19710127,,,,,,52.75,96000,-0.002364,-0.007022
10401,19710128,,,,,,53.125,114900,0.007109,0.003853
10401,19710129,,,,,,53.5,109900,0.007059,0.006744
10401,19710201,,,,,,53.625,119100,0.002336,0.006799
10401,19710202,,,,,,53.125,103200,-0.009324,0.000694
10401,19710203,,,,,,53.625,90200,0.009412,0.003095
10401,19710204,,,,,,53,89200,-0.011655,0.001727
10401,19710205,,,,,,52.75,74600,-0.004717,0.004561
10401,19710208,,,,,,52,112900,-0.014218,0.006016
10401,19710209,,,,,,52,79900,0,-0.000209
10401,19710210,,,,,,51.625,80400,-0.007212,-0.000792
10401,19710211,,,,,,52.5,120800,0.016949,0.005158
10401,19710212,,,,,,52.5,70200,0,0.005964
10401,19710216,,,,,,52.375,109000,-0.002381,0.002556
10401,19710217,,,,,,50.625,182500,-0.033413,-0.004444
10401,19710218,,,,,,50.625,194000,0,-0.006688
10401,19710219,,,,,,50.75,164700,0.002469,-0.009063
10401,19710222,19710217,19710401,19710226,1232,0.65,48.875,198000,-0.024138,-0.010391
10401,19710223,,,,,,48.375,349900,-0.01023,0.005327
10401,19710224,,,,,,49.125,131700,0.015504,0.007343
10401,19710225,,,,,,48.875,136800,-0.005089,0.001649
10401,19710226,,,,,,49,107700,0.002558,-0.002286
10401,19710301,,,,,,49,106000,0,0.003142
10401,19710302,,,,,,48.625,102200,-0.007653,0.000543
10401,19710303,,,,,,48.5,80400,-0.002571,0.000277
10401,19710304,,,,,,48.625,86700,0.002577,0.010583
10401,19710305,,,,,,48.875,127400,0.005141,0.010727
10401,19710308,,,,,,49.25,137300,0.007673,0.004856
10401,19710309,,,,,,49.375,103200,0.002538,0.001664
10401,19710310,,,,,,49,101600,-0.007595,-0.001047
10401,19710311,,,,,,48.75,178700,-0.005102,-0.000092
10401,19710312,,,,,,48.625,71500,-0.002564,0.00169
10401,19710315,,,,,,48.5,101000,-0.002571,0.011371
10401,19710316,,,,,,48.875,145700,0.007732,0.004799
10401,19710317,,,,,,48.75,96500,-0.002558,0.000264
10401,19710318,,,,,,49,135500,0.005128,0.001216
10401,19710319,,,,,,48.875,84500,-0.002551,-0.001629
10401,19710322,,,,,,48.875,106900,0,-0.003795
10401,19710323,,,,,,48.875,79900,0,-0.003109
10401,19710324,,,,,,48.5,138600,-0.007673,-0.005728
10401,19710325,,,,,,49,129700,0.010309,0.000277
10401,19710326,,,,,,48.75,113700,-0.005102,0.003929
10401,19710329,,,,,,49,102500,0.005128,0.000962
10401,19710330,,,,,,48.875,104900,-0.002551,0.002185
10401,19710331,,,,,,48.75,81900,-0.002558,0.001241
10401,19710401,,,,,,48.75,78400,0,0.000741
10401,19710402,,,,,,48.75,119100,0,0.002131
10401,19710405,,,,,,49,165100,0.005128,0.001898
10401,19710406,,,,,,49.875,175400,0.017857,0.00598
10401,19710407,,,,,,50,192700,0.002506,0.004345
10401,19710408,,,,,,50.25,85800,0.005,0.001526
10401,19710412,,,,,,50.5,106600,0.004975,0.006853
10401,19710413,,,,,,50.375,101600,-0.002475,0.000549
10401,19710414,,,,,,50.875,102100,0.009926,0.003648
10401,19710415,,,,,,51,122200,0.002457,0.001503
10401,19710416,,,,,,51.25,106400,0.004902,0.000113
10401,19710419,,,,,,51.125,97100,-0.002439,0.004077
10401,19710420,,,,,,50.625,157200,-0.00978,-0.004705
10401,19710421,,,,,,49.75,111400,-0.017284,-0.002433
10401,19710422,,,,,,49.625,76300,-0.002513,0.002576
10401,19710423,,,,,,49.125,162100,-0.010076,0.004991
10401,19710426,,,,,,48.625,174400,-0.010178,0.000125
10401,19710427,,,,,,48.125,212500,-0.010283,0.00442
10401,19710428,,,,,,48.125,185100,0,0.003288
10401,19710429,,,,,,48.625,107300,0.01039,-0.002336
10401,19710430,,,,,,48.875,78100,0.005141,-0.006378
10401,19710503,,,,,,48.375,127200,-0.01023,-0.005664
10401,19710504,,,,,,48.625,111100,0.005168,0.005786
10401,19710505,,,,,,48,146700,-0.012853,-0.000205
10401,19710506,,,,,,48.125,170100,0.002604,-0.005595
10401,19710507,,,,,,48.25,83000,0.002597,-0.003123
10401,19710510,,,,,,47.875,74800,-0.007772,-0.004755
10401,19710511,,,,,,47.75,97400,-0.002611,0.003133
10401,19710512,,,,,,47.875,68100,0.002618,0.002707
10401,19710513,,,,,,47.5,167900,-0.007833,-0.001707
10401,19710514,,,,,,47.125,201500,-0.007895,-0.004182
10401,19710517,,,,,,46.875,103200,-0.005305,-0.015167
10401,19710518,,,,,,46.75,109500,-0.002667,0.000831
10401,19710519,,,,,,46.625,92500,-0.002674,0.002422
10401,19710520,,,,,,46.5,125800,-0.002681,0.002608
10401,19710521,,,,,,46.25,140100,-0.005376,-0.003283
10401,19710524,,,,,,45.75,130600,-0.010811,-0.008015
10401,19710525,,,,,,45.25,151400,-0.010929,-0.006222
10401,19710526,,,,,,45.5,136000,0.005525,0.001593
10401,19710527,19710519,19710701,19710603,1232,0.65,44.5,263100,-0.007692,-0.000991
10401,19710528,,,,,,45.25,154400,0.016854,0.002846
10401,19710601,,,,,,45.25,99400,0,0.006203
10401,19710602,,,,,,45,138900,-0.005525,0.008374
10401,19710603,,19710603,19710603,4823,0.3125,44.375,268300,-0.006944,0.002026
10401,19710604,,,,,,44.625,157400,0.005634,0.00268
10401,19710607,,,,,,44.5,118400,-0.002801,-0.001298
10401,19710608,,,,,,44.375,125600,-0.002809,-0.007663
10401,19710609,,,,,,44.25,147000,-0.002817,-0.00044
10401,19710610,,,,,,44.875,140400,0.014124,0.002965
10401,19710611,,,,,,46,161100,0.02507,0.003488
10401,19710614,,,,,,45.75,111900,-0.005435,-0.00783
10401,19710615,,,,,,45.375,123200,-0.008197,0.000235
10401,19710616,,,,,,45.125,82000,-0.00551,0.001684
10401,19710617,,,,,,45.125,102800,0,-0.000197
10401,19710618,,,,,,44.625,112000,-0.01108,-0.014834
10401,19710621,,,,,,44.75,163800,0.002801,-0.01177
10401,19710622,,,,,,44.25,279100,-0.011173,-0.002654
10401,19710623,,,,,,44.625,147300,0.008475,0.008747
10401,19710624,,,,,,44.625,102600,0,-0.001639
10401,19710625,,,,,,44.75,137900,0.002801,-0.001923
10401,19710628,,,,,,44.75,102100,0,-0.002347
10401,19710629,,,,,,45.125,157800,0.00838,0.011233
10401,19710630,,,,,,45.625,194900,0.01108,0.009344
10401,19710701,,,,,,45.375,123500,-0.005479,0.001055
10401,19710702,,,,,,45.25,115600,-0.002755,0.000654
10401,19710706,,,,,,45.125,111900,-0.002762,0.00087
10401,19710707,,,,,,45.375,157900,0.00554,0.003733
10401,19710708,,,,,,45.375,191800,0,0.003509
10401,19710709,,,,,,46.375,258200,0.022039,0.0034
10401,19710712,,,,,,46.75,160200,0.008086,0.001173
10401,19710713,,,,,,45.75,98000,-0.02139,-0.012598
10401,19710714,,,,,,45.625,95500,-0.002732,-0.00158
10401,19710715,,,,,,45.25,98200,-0.008219,0.000563
10401,19710716,,,,,,45.25,74800,0,-0.001667
10401,19710719,,,,,,45.25,75300,0,-0.002099
10401,19710720,,,,,,45.375,90700,0.002762,0.003868
10401,19710721,,,,,,44.875,97300,-0.011019,-0.000478
10401,19710722,,,,,,44.5,96500,-0.008357,-0.002214
10401,19710723,,,,,,44.5,101700,0,-0.001432
10401,19710726,,,,,,44.5,107300,0,-0.003101
10401,19710727,,,,,,44.25,123400,-0.005618,-0.009561
10401,19710728,,,,,,44,97200,-0.00565,-0.008094
10401,19710729,,,,,,43.75,157400,-0.005682,-0.012548
10401,19710730,,,,,,43.875,81800,0.002857,-0.004472
10401,19710802,,,,,,44.125,63700,0.005698,0.005307
10401,19710803,,,,,,43.875,68000,-0.005666,-0.016479
10401,19710804,,,,,,43.375,151100,-0.011396,-0.005796
10401,19710805,,,,,,43.125,137600,-0.005764,0.002913
10401,19710806,,,,,,43.125,98900,0,0.002738
10401,19710809,,,,,,42.875,115700,-0.005797,-0.007287
10401,19710810,,,,,,42.875,121000,0,0.000164
10401,19710811,,,,,,43,84800,0.002915,0.012304
10401,19710812,,,,,,43.625,102200,0.014535,0.014357
10401,19710813,,,,,,43.75,50800,0.002865,-0.002764
10401,19710816,,,,,,44.5,166100,0.017143,0.036012
10401,19710817,,,,,,44.5,119000,0,0.00649
10401,19710818,,,,,,43.375,102200,-0.025281,-0.01293
10401,19710819,,,,,,43.5,80100,0.002882,-0.004442
10401,19710820,,,,,,43.375,76900,-0.002874,0.001845
10401,19710823,,,,,,44,103500,0.014409,0.008987
10401,19710824,,,,,,44.5,93700,0.011364,0.009503
10401,19710825,19710818,19711001,19710831,1232,0.65,43.375,78700,-0.010674,0.001096
10401,19710826,,,,,,43.125,128200,-0.005764,-0.001061
10401,19710827,,,,,,43.125,99700,0,0.002568
10401,19710830,,,,,,43,123200,-0.002899,-0.008725
10401,19710831,,,,,,43,111800,0,-0.004558
10401,19710901,,,,,,43,72300,0,0.000579
10401,19710902,,,,,,43.25,78800,0.005814,0.002678
10401,19710903,,,,,,43.625,96200,0.008671,0.013919
10401,19710907,,,,,,43.75,153500,0.002865,0.005143
10401,19710908,,,,,,43.875,95500,0.002857,0.002112
10401,19710909,,,,,,43.375,134000,-0.011396,-0.004644
10401,19710910,,,,,,43.125,113200,-0.005764,-0.003325
10401,19710913,,,,,,43,75700,-0.002899,-0.003241
10401,19710914,,,,,,43.125,99300,0.002907,-0.00738
10401,19710915,,,,,,43.25,102900,0.002899,0.003795
10401,19710916,,,,,,42.875,139600,-0.008671,-0.001561
10401,19710917,,,,,,42.875,91200,0,0.003084
10401,19710920,,,,,,42.625,98900,-0.005831,-0.003017
10401,19710921,,,,,,42.875,124800,0.005865,-0.002989
10401,19710922,,,,,,42,162500,-0.020408,-0.008734
10401,19710923,,,,,,42.375,158100,0.008929,-0.000919
10401,19710924,,,,,,42.375,127100,0,-0.001671
10401,19710927,,,,,,42.25,93100,-0.00295,-0.005621
10401,19710928,,,,,,42.5,108600,0.005917,0.0019
10401,19710929,,,,,,42.375,62900,-0.002941,0.000282
10401,19710930,,,,,,43.125,223200,0.017699,0.004852
10401,19711001,,,,,,43.375,82500,0.005797,0.006341
10401,19711004,,,,,,44.125,124000,0.017291,0.002867
10401,19711005,,,,,,45,165500,0.01983,-0.000973
10401,19711006,,,,,,45,176500,0,0.007406
10401,19711007,,,,,,45.25,115900,0.005556,0.002216
10401,19711008,,,,,,44.375,62200,-0.019337,-0.005967
10401,19711011,,,,,,44.75,54700,0.008451,-0.002056
10401,19711012,,,,,,44.875,79400,0.002793,0.003256
10401,19711013,,,,,,44.875,147200,0,-0.004932
10401,19711014,,,,,,43.875,134200,-0.022284,-0.008992
10401,19711015,,,,,,42.875,170600,-0.022792,-0.0038
10401,19711018,,,,,,43.125,72100,0.005831,-0.004992
10401,19711019,,,,,,42.875,107900,-0.005797,-0.004064
10401,19711020,,,,,,42.25,152900,-0.014577,-0.013566
10401,19711021,,,,,,42.375,102300,0.002959,0.00009
10401,19711022,,,,,,42.375,124800,0,-0.000399
10401,19711025,,,,,,42.25,47900,-0.00295,-0.004192
10401,19711026,,,,,,42.5,106300,0.005917,-0.005019
10401,19711027,,,,,,42.25,87900,-0.005882,-0.010601
10401,19711028,,,,,,42.25,166900,0,0.001351
10401,19711029,,,,,,42.375,84000,0.002959,0.004897
10401,19711101,,,,,,42.125,95400,-0.0059,-0.014762
10401,19711102,,,,,,42.125,215500,0,0.00289
10401,19711103,,,,,,42.75,125800,0.014837,0.017136
10401,19711104,,,,,,42.875,128800,0.002924,0.00042
10401,19711105,,,,,,42.625,115300,-0.005831,-0.00272
10401,19711108,,,,,,42.875,69100,0.005865,-0.000827
10401,19711109,,,,,,42.75,98200,-0.002915,0.000923
