PERMNO,date,DCLRDT,PAYDT,RCRDDT,DISTCD,DIVAMT,PRC,VOL,RET,vwretd
11850,20000103,,,,,,78.18750,6728599,-0.029480,-0.006803
11850,20000104,,,,,,76.81250,7255399,-0.017586,-0.039652
11850,20000105,,,,,,81.00000,8742500,0.054516,-0.000935
11850,20000106,,,,,,85.00000,9730699,0.049383,-0.007391
11850,20000107,,,,,,84.93750,8302799,-0.000735,0.032516
11850,20000110,,,,,,83.75000,4272699,-0.013981,0.018608
11850,20000111,,,,,,84.00000,4365799,0.002985,-0.016941
11850,20000112,,,,,,83.50000,5157199,-0.005952,-0.006922
11850,20000113,,,,,,85.25000,6027699,0.020958,0.016265
11850,20000114,,,,,,83.75000,5634399,-0.017595,0.011137
11850,20000118,,,,,,84.37500,5964500,0.007463,-0.000860
11850,20000119,,,,,,85.56250,6544399,0.014074,0.004631
11850,20000120,,,,,,83.68750,4806699,-0.021914,-0.002801
11850,20000121,,,,,,85.00000,7171799,0.015683,0.002655
11850,20000124,,,,,,84.25000,6229699,-0.008824,-0.025311
11850,20000125,,,,,,84.06250,5960799,-0.002226,0.005547
11850,20000126,,,,,,83.50000,4649000,-0.006691,-0.004530
11850,20000127,,,,,,81.00000,5274199,-0.029940,-0.003521
11850,20000128,,,,,,78.87500,5180500,-0.026235,-0.028051
11850,20000131,,,,,,83.43750,7204601,0.057845,0.014744
11850,20000201,,,,,,83.18750,5332699,-0.002996,0.012300
11850,20000202,,,,,,83.81250,5781399,0.007513,0.003106
11850,20000203,,,,,,82.37500,5805399,-0.017151,0.015598
11850,20000204,,,,,,80.87500,5718099,-0.018209,0.001021
11850,20000207,,,,,,80.75000,3550599,-0.001546,0.003075
11850,20000208,,,,,,78.93750,4686000,-0.022446,0.012724
11850,20000209,20000126,20000310,20000211,1232,0.44000,76.06250,6204000,-0.030847,-0.017185
11850,20000210,,,,,,75.87500,6737799,-0.002465,0.006488
11850,20000211,,,,,,73.87500,6232899,-0.026359,-0.017335
11850,20000214,,,,,,76.43750,4876799,0.034687,0.002672
11850,20000215,,,,,,79.31250,5391799,0.037612,0.007370
11850,20000216,,,,,,79.64063,5132099,0.004137,-0.005258
11850,20000217,,,,,,77.87500,5839199,-0.022170,0.005036
11850,20000218,,,,,,75.00000,6900299,-0.036918,-0.026050
11850,20000222,,,,,,75.43750,5427399,0.005833,0.000556
11850,20000223,,,,,,74.62500,4440799,-0.010771,0.012353
11850,20000224,,,,,,72.81250,5393199,-0.024288,-0.000378
11850,20000225,,,,,,71.06250,5900299,-0.024034,-0.009546
11850,20000228,,,,,,73.50000,5937600,0.034301,0.007756
11850,20000229,,,,,,75.31250,5234601,0.024660,0.019138
11850,20000301,,,,,,76.06250,4942299,0.009959,0.014596
11850,20000302,,,,,,76.62500,4900699,0.007395,-0.000614
11850,20000303,,,,,,75.68750,5103899,-0.012235,0.022590
11850,20000306,,,,,,72.93750,5248699,-0.036334,-0.006612
11850,20000307,,,,,,81.00000,11405500,0.110540,-0.021824
11850,20000308,,,,,,79.62500,9990699,-0.016975,0.006478
11850,20000309,,,,,,80.43750,5453099,0.010204,0.023977
11850,20000310,,,,,,77.00000,4714299,-0.042735,-0.002837
11850,20000313,,,,,,75.87500,4733699,-0.014610,-0.014555
11850,20000314,,,,,,77.25000,4523799,0.018122,-0.022405
11850,20000315,,,,,,77.75000,5939899,0.006472,0.006799
11850,20000316,,,,,,79.75000,5800399,0.025723,0.041149
11850,20000317,,,,,,77.12500,7464599,-0.032915,0.006478
11850,20000320,,,,,,74.87500,5342799,-0.029173,-0.016474
11850,20000321,,,,,,77.00000,5440299,0.028381,0.019027
11850,20000322,,,,,,74.93750,7126599,-0.026786,0.013567
11850,20000323,,,,,,75.50000,5057799,0.007506,0.014405
11850,20000324,,,,,,77.25000,4401899,0.023179,0.002147
11850,20000327,,,,,,76.75000,4830799,-0.006472,-0.003358
11850,20000328,,,,,,76.31250,4134399,-0.005700,-0.013168
11850,20000329,,,,,,80.56250,10376699,0.055692,-0.010693
11850,20000330,,,,,,78.62500,6637100,-0.024050,-0.018181
11850,20000331,,,,,,77.93750,6299699,-0.008744,0.012111
11850,20000403,,,,,,80.50000,4977799,0.032879,-0.017206
11850,20000404,,,,,,82.50000,8194599,0.024845,-0.012824
11850,20000405,,,,,,79.75000,6218199,-0.033333,0.001060
11850,20000406,,,,,,81.75000,4132599,0.025078,0.015859
11850,20000407,,,,,,79.56250,3914399,-0.026758,0.014535
11850,20000410,,,,,,78.25000,4546199,-0.016496,-0.019337
11850,20000411,,,,,,79.37500,5333199,0.014377,-0.010238
11850,20000412,,,,,,79.93750,4297399,0.007087,-0.029996
11850,20000413,,,,,,80.00000,4454699,0.000782,-0.017135
11850,20000414,,,,,,78.75000,5924099,-0.015625,-0.066175
11850,20000417,,,,,,75.50000,8103199,-0.041270,0.029299
11850,20000418,,,,,,76.18750,6030199,0.009106,0.038392
11850,20000419,,,,,,77.43750,6050000,0.016407,-0.007378
11850,20000420,,,,,,79.00000,4029000,0.020178,0.000561
11850,20000424,,,,,,79.87500,4454599,0.011076,-0.010579
11850,20000425,,,,,,81.00000,5852299,0.014085,0.038638
11850,20000426,,,,,,80.12500,4209000,-0.010802,-0.011333
11850,20000427,,,,,,80.68750,4831099,0.007020,0.007165
11850,20000428,,,,,,77.68750,4863800,-0.037180,0.000972
11850,20000501,,,,,,78.00000,4429699,0.004023,0.015141
11850,20000502,,,,,,78.25000,4043599,0.003205,-0.019366
11850,20000503,,,,,,77.18750,3532399,-0.013578,-0.021067
11850,20000504,,,,,,79.50000,5044699,0.029960,0.000882
11850,20000505,,,,,,80.00000,3539199,0.006289,0.015485
11850,20000508,,,,,,80.43750,3688299,0.005469,-0.010189
11850,20000509,,,,,,79.43750,4191799,-0.012432,-0.011780
11850,20000510,,,,,,81.50000,5683199,0.025964,-0.026778
11850,20000511,20000426,20000610,20000515,1232,0.44000,82.93750,5487199,0.023037,0.020428
11850,20000512,,,,,,82.01563,3984299,-0.011115,0.008521
11850,20000515,,,,,,83.62500,4452899,0.019623,0.020691
11850,20000516,,,,,,83.25000,4359500,-0.004484,0.013807
11850,20000517,,,,,,81.37500,5548099,-0.022523,-0.013413
11850,20000518,,,,,,81.06250,3533799,-0.003840,-0.010467
11850,20000519,,,,,,81.75000,4216500,0.008481,-0.024081
11850,20000522,,,,,,83.31250,4839000,0.019113,-0.007917
11850,20000523,,,,,,83.00000,4188699,-0.003751,-0.023379
11850,20000524,,,,,,82.93750,4603899,-0.000753,0.015412
11850,20000525,,,,,,81.43750,4308099,-0.018086,-0.011616
11850,20000526,,,,,,82.37500,2970099,0.011512,-0.001785
11850,20000530,,,,,,83.50000,5101299,0.013657,0.037875
11850,20000531,,,,,,83.31250,4923500,-0.002246,-0.001740
11850,20000601,,,,,,82.93750,5944899,-0.004501,0.025195
11850,20000602,,,,,,79.18750,9303699,-0.045215,0.029096
11850,20000605,,,,,,79.35938,4327199,0.002170,-0.003705
11850,20000606,,,,,,82.31250,6070500,0.037212,-0.007927
11850,20000607,,,,,,81.12500,4778899,-0.014427,0.011114
11850,20000608,,,,,,80.06250,5336199,-0.013097,-0.005120
11850,20000609,,,,,,79.18750,4694000,-0.010929,0.001025
11850,20000612,,,,,,80.75000,5500399,0.019732,-0.011024
11850,20000613,,,,,,81.18750,3775899,0.005418,0.014502
11850,20000614,,,,,,82.62500,5526599,0.017706,-0.000844
11850,20000615,,,,,,82.43750,5593799,-0.002269,0.004970
11850,20000616,,,,,,83.68750,9784500,0.015163,-0.006716
11850,20000619,,,,,,84.06250,4429699,0.004481,0.016156
11850,20000620,,,,,,83.25000,4241799,-0.009665,-0.002430
11850,20000621,,,,,,83.93750,4664799,0.008258,0.003636
11850,20000622,,,,,,82.68750,4670599,-0.014892,-0.018904
11850,20000623,,,,,,83.12500,2874799,0.005291,-0.009194
11850,20000626,,,,,,83.37500,3164199,0.003008,0.009773
11850,20000627,,,,,,82.06250,4031299,-0.015742,-0.005300
11850,20000628,,,,,,82.06250,3617799,0.000000,0.007521
11850,20000629,,,,,,81.18750,4683899,-0.010663,-0.006933
11850,20000630,,,,,,78.50000,9396699,-0.033102,0.007400
11850,20000703,,,,,,79.56250,3934000,0.013535,0.010019
11850,20000705,,,,,,76.93750,6801000,-0.032993,-0.015790
11850,20000706,,,,,,78.18750,4881399,0.016247,0.008412
11850,20000707,,,,,,78.50000,4504199,0.003997,0.014433
11850,20000710,,,,,,78.12500,3159199,-0.004777,-0.001199
11850,20000711,,,,,,80.56250,4380000,0.031200,0.002003
11850,20000712,,,,,,78.62500,3763199,-0.024050,0.013264
11850,20000713,,,,,,78.43750,3934199,-0.002385,0.005768
11850,20000714,,,,,,77.56250,4915500,-0.011155,0.009675
11850,20000717,,,,,,78.06250,5364799,0.006446,0.001402
11850,20000718,,,,,,78.18750,6121099,0.001601,-0.012818
11850,20000719,,,,,,78.81250,4298799,0.007994,-0.011338
11850,20000720,,,,,,78.12500,3852699,-0.008723,0.013250
11850,20000721,,,,,,77.06250,4095699,-0.013600,-0.011642
11850,20000724,,,,,,76.18750,4074899,-0.011354,-0.013586
11850,20000725,,,,,,75.37500,5360899,-0.010664,0.005435
11850,20000726,,,,,,75.87500,7978000,0.006633,-0.011710
11850,20000727,,,,,,80.00000,8285000,0.054366,-0.009848
11850,20000728,,,,,,80.06250,3971699,0.000781,-0.023334
11850,20000731,,,,,,80.00000,5766601,-0.000781,0.010123
11850,20000801,,,,,,79.93750,6170299,-0.000781,0.001448
11850,20000802,,,,,,82.87500,8253000,0.036747,0.000690
11850,20000803,,,,,,81.43750,4949699,-0.017345,0.010131
11850,20000804,,,,,,81.68750,4010399,0.003070,0.009086
11850,20000807,,,,,,80.87500,3624500,-0.009946,0.012497
11850,20000808,,,,,,80.81250,3135899,-0.000773,0.001074
11850,20000809,,,,,,81.25000,4737099,0.005414,-0.005173
11850,20000810,20000726,20000911,20000814,1232,0.44000,81.93750,3496099,0.013877,-0.009367
11850,20000811,,,,,,81.37500,3049599,-0.006865,0.008345
11850,20000814,,,,,,82.68750,3269799,0.016129,0.012661
11850,20000815,,,,,,81.31250,3550699,-0.016629,-0.003819
11850,20000816,,,,,,82.75000,3645000,0.017679,-0.001037
11850,20000817,,,,,,83.81250,4058099,0.012840,0.011605
11850,20000818,,,,,,82.93750,4050799,-0.010440,-0.002649
11850,20000821,,,,,,83.50000,2574599,0.006782,0.003793
11850,20000822,,,,,,83.12500,3232299,-0.004491,0.000292
11850,20000823,,,,,,84.56250,4642799,0.017293,0.005030
11850,20000824,,,,,,82.93750,5418199,-0.019217,0.003506
11850,20000825,,,,,,82.93750,3198000,0.000000,0.000084
11850,20000828,,,,,,82.81250,2923099,-0.001507,0.004815
11850,20000829,,,,,,82.50000,3195199,-0.003774,-0.000658
11850,20000830,,,,,,81.37500,3849099,-0.013636,-0.000758
11850,20000831,,,,,,81.62500,3799399,0.003072,0.011971
11850,20000901,,,,,,82.31250,3993399,0.008423,0.004986
11850,20000905,,,,,,82.81250,5867299,0.006074,-0.008874
11850,20000906,,,,,,83.93750,5887099,0.013585,-0.012165
11850,20000907,,,,,,83.75000,3629099,-0.002234,0.007519
11850,20000908,,,,,,83.50000,4609799,-0.002985,-0.008837
11850,20000911,,,,,,85.00000,7144899,0.017964,-0.004717
11850,20000912,,,,,,85.75000,7562099,0.008824,-0.005147
11850,20000913,,,,,,85.81250,5154500,0.000729,0.003437
11850,20000914,,,,,,85.25000,4246899,-0.006555,0.001404
11850,20000915,,,,,,89.00000,12419599,0.043988,-0.011252
11850,20000918,,,,,,89.62500,8582399,0.007022,-0.018458
11850,20000919,,,,,,88.00000,6111799,-0.018131,0.012571
11850,20000920,,,,,,86.68750,8308699,-0.014915,-0.004483
11850,20000921,,,,,,86.31250,7957599,-0.004326,-0.005631
11850,20000922,,,,,,86.18750,8531199,-0.001448,0.004009
11850,20000925,,,,,,85.87500,8378699,-0.003626,-0.004854
11850,20000926,,,,,,86.75000,5697000,0.010189,-0.009139
11850,20000927,,,,,,89.25000,5519299,0.028818,-0.002495
11850,20000928,,,,,,89.12500,8586099,-0.001401,0.022718
11850,20000929,,,,,,89.12500,5685300,0.000000,-0.012354
11850,20001002,,,,,,91.43750,6352500,0.025947,-0.005967
11850,20001003,,,,,,90.81250,5022500,-0.006835,-0.012101
11850,20001004,,,,,,89.25000,6875299,-0.017206,0.006403
11850,20001005,,,,,,89.18750,5581299,-0.000700,-0.001192
11850,20001006,,,,,,89.43750,5202799,0.002803,-0.021602
11850,20001009,,,,,,91.12500,5331899,0.018868,-0.003434
11850,20001010,,,,,,93.31250,7403899,0.024005,-0.014331
11850,20001011,,,,,,93.75000,10362899,0.004689,-0.017175
11850,20001012,,,,,,94.12500,9780500,0.004000,-0.027423
11850,20001013,,,,,,90.50000,8505799,-0.038513,0.038630
11850,20001016,,,,,,87.81250,6984699,-0.029696,0.002233
11850,20001017,,,,,,87.81250,6466500,0.000000,-0.019825
11850,20001018,,,,,,86.56250,6253599,-0.014235,-0.008593
11850,20001019,,,,,,86.50000,6273099,-0.000722,0.037020
11850,20001020,,,,,,88.43750,5331399,0.022399,0.009775
11850,20001023,,,,,,89.06250,5578699,0.007067,0.000144
11850,20001024,,,,,,86.75000,6375899,-0.025965,-0.000980
11850,20001025,,,,,,87.18750,5415199,0.005043,-0.027450
11850,20001026,,,,,,87.75000,5189000,0.006452,0.000603
11850,20001027,,,,,,87.56250,3971699,-0.002137,0.008625
11850,20001030,,,,,,89.43750,5355000,0.021413,0.006715
11850,20001031,,,,,,89.18750,5035000,-0.002795,0.028395
11850,20001101,,,,,,92.06250,7192500,0.032235,-0.004313
11850,20001102,,,,,,88.18750,7484299,-0.042091,0.010034
11850,20001103,,,,,,87.50000,5136099,-0.007796,0.000548
11850,20001106,,,,,,88.68750,4675500,0.013571,0.001272
11850,20001107,,,,,,89.00000,4316299,0.003524,-0.000987
11850,20001108,,,,,,90.68750,5037000,0.018961,-0.018907
11850,20001109,20001025,20001211,20001113,1232,0.44000,89.87500,5323199,-0.004108,-0.009808
11850,20001110,,,,,,89.56250,3999000,-0.003477,-0.026389
11850,20001113,,,,,,89.93750,4583699,0.004187,-0.013356
11850,20001114,,,,,,89.87500,4185299,-0.000695,0.026070
11850,20001115,,,,,,90.37500,4467399,0.005563,0.005432
11850,20001116,,,,,,90.68750,4485699,0.003458,-0.016411
11850,20001117,,,,,,90.31250,4974000,-0.004135,-0.004486
11850,20001120,,,,,,91.37500,3904599,0.011765,-0.023896
11850,20001121,,,,,,93.12500,6384000,0.019152,0.000294
11850,20001122,,,,,,94.25000,5771699,0.012081,-0.020858
11850,20001124,,,,,,94.43750,2565899,0.001989,0.021101
11850,20001127,,,,,,93.12500,4533599,-0.013898,0.003675
11850,20001128,,,,,,93.06250,5039099,-0.000671,-0.016877
11850,20001129,,,,,,88.93750,8153000,-0.044325,0.000640
11850,20001130,,,,,,88.00000,7322800,-0.010541,-0.019168
11850,20001201,,,,,,88.81250,6025900,0.009233,0.006217
11850,20001204,,,,,,90.68750,4485700,0.021112,0.003689
11850,20001205,,,,,,88.37500,5812800,-0.025500,0.045360
11850,20001206,,,,,,86.25000,8724500,-0.024045,-0.016468
11850,20001207,,,,,,88.00000,6410900,0.020290,-0.005876
11850,20001208,,,,,,88.50000,5043000,0.005682,0.028504
11850,20001211,,,,,,85.75000,7327000,-0.031073,0.011986
11850,20001212,,,,,,86.56250,5763900,0.009475,-0.010891
11850,20001213,,,,,,87.68750,5986600,0.012996,-0.011568
11850,20001214,,,,,,85.50000,7110200,-0.024947,-0.016984
11850,20001215,,,,,,84.12500,12777700,-0.016082,-0.017778
11850,20001218,,,,,,86.37500,6392100,0.026746,0.005421
11850,20001219,,,,,,87.18750,6339300,0.009407,-0.015778
11850,20001220,,,,,,85.18750,5957600,-0.022939,-0.035199
11850,20001221,,,,,,84.75000,6347700,-0.005136,0.005463
11850,20001222,,,,,,86.81250,4271600,0.024336,0.030143
11850,20001226,,,,,,88.56250,2790300,0.020158,0.005523
11850,20001227,,,,,,87.75000,5218900,-0.009174,0.013911
11850,20001228,,,,,,86.87500,5427300,-0.009972,0.009406
11850,20001229,,,,,,86.93750,4782000,0.000719,-0.011225
11850,20010102,,,,,,89.12500,6550700,0.025162,-0.034230
11850,20010103,,,,,,85.25000,10408900,-0.043478,0.053170
11850,20010104,,,,,,82.87500,12283400,-0.027859,-0.011674
11850,20010105,,,,,,83.25000,9388900,0.004525,-0.028909
11850,20010108,,,,,,82.87500,5529400,-0.004505,-0.003410
11850,20010109,,,,,,82.00000,5761800,-0.010558,0.004794
11850,20010110,,,,,,81.00000,10312800,-0.012195,0.013930
11850,20010111,,,,,,81.75000,5494600,0.009259,0.015063
11850,20010112,,,,,,82.81250,5948900,0.012997,-0.003619
11850,20010116,,,,,,81.81250,7803300,-0.012075,0.006257
11850,20010117,,,,,,80.25000,7361700,-0.019099,0.004447
11850,20010118,,,,,,79.12500,8602500,-0.014019,0.012175
11850,20010119,,,,,,79.43750,10146100,0.003949,-0.004109
11850,20010122,,,,,,80.25000,6930700,0.010228,0.000281
11850,20010123,,,,,,81.81250,5565800,0.019470,0.015817
11850,20010124,,,,,,81.62500,6429900,-0.002292,0.003372
11850,20010125,,,,,,82.50000,6797100,0.010720,-0.007521
11850,20010126,,,,,,81.00000,5930000,-0.018182,-0.000656
11850,20010129,,,,,,80.20000,5272900,-0.009877,0.009004
11850,20010130,,,,,,81.98000,4850200,0.022195,0.006590
11850,20010131,,,,,,84.15000,8508800,0.026470,-0.006674
11850,20010201,,,,,,83.49000,4558300,-0.007843,0.003826
11850,20010202,,,,,,82.99000,5198800,-0.005989,-0.018530
11850,20010205,,,,,,84.80000,5378700,0.021810,0.002122
11850,20010206,,,,,,84.34000,5476500,-0.005425,0.000441
11850,20010207,20010131,20010309,20010209,1232,0.44000,84.36000,5812400,0.005454,-0.008672
11850,20010208,,,,,,84.50000,4949400,0.001660,-0.006499
11850,20010209,,,,,,85.86000,5384000,0.016095,-0.014177
11850,20010212,,,,,,85.76000,4160100,-0.001165,0.010339
11850,20010213,,,,,,84.79000,4650400,-0.011311,-0.008688
11850,20010214,,,,,,83.93000,6740100,-0.010143,-0.000151
11850,20010215,,,,,,82.50000,6511200,-0.017038,0.008984
11850,20010216,,,,,,84.02000,6255600,0.018424,-0.020635
11850,20010220,,,,,,83.80000,3860100,-0.002618,-0.018782
11850,20010221,,,,,,83.52000,4331400,-0.003341,-0.018405
11850,20010222,,,,,,84.21000,4982500,0.008262,-0.004570
11850,20010223,,,,,,83.50000,5078900,-0.008431,-0.003938
11850,20010226,,,,,,83.80000,4845200,0.003593,0.019195
11850,20010227,,,,,,82.30000,6972300,-0.017900,-0.011520
11850,20010228,,,,,,81.05000,5790600,-0.015188,-0.013727
11850,20010301,,,,,,81.40000,6253700,0.004318,0.000412
11850,20010302,,,,,,83.21000,5046900,0.022236,-0.004982
11850,20010305,,,,,,83.85000,5015100,0.007691,0.005448
11850,20010306,,,,,,83.60000,4786200,-0.002982,0.011469
11850,20010307,,,,,,84.21000,5165700,0.007297,0.006106
11850,20010308,,,,,,85.85000,5583800,0.019475,-0.001235
11850,20010309,,,,,,85.99000,5452900,0.001631,-0.024339
11850,20010312,,,,,,83.76000,5551400,-0.025933,-0.042339
11850,20010313,,,,,,83.30000,5801800,-0.005492,0.014925
11850,20010314,,,,,,82.64000,5799400,-0.007923,-0.025008
11850,20010315,,,,,,82.95000,6570100,0.003751,0.003320
11850,20010316,,,,,,81.70000,10612700,-0.015069,-0.020802
11850,20010319,,,,,,81.26000,5876500,-0.005385,0.018614
11850,20010320,,,,,,80.66000,5564400,-0.007384,-0.023084
11850,20010321,,,,,,79.81000,5993200,-0.010538,-0.018702
11850,20010322,,,,,,77.70000,9369000,-0.026438,-0.004493
11850,20010323,,,,,,76.90000,8828400,-0.010296,0.020456
11850,20010326,,,,,,78.25000,7398600,0.017555,0.011157
11850,20010327,,,,,,80.64000,7357900,0.030543,0.022920
11850,20010328,,,,,,78.65000,5620800,-0.024678,-0.026036
11850,20010329,,,,,,78.29000,4694500,-0.004577,-0.005451
11850,20010330,,,,,,81.00000,6593300,0.034615,0.012154
11850,20010402,,,,,,79.60000,6650200,-0.017284,-0.015566
11850,20010403,,,,,,77.90000,7100500,-0.021357,-0.035946
11850,20010404,,,,,,78.70000,5871300,0.010270,-0.003278
11850,20010405,,,,,,80.93000,5539200,0.028335,0.045869
11850,20010406,,,,,,82.10000,6069700,0.014457,-0.020118
11850,20010409,,,,,,82.51000,5956900,0.004994,0.009232
11850,20010410,,,,,,84.00000,6125100,0.018058,0.029015
11850,20010411,,,,,,81.94000,7123400,-0.024524,-0.000807
11850,20010412,,,,,,82.00000,5499200,0.000732,0.015924
11850,20010416,,,,,,84.55000,5956300,0.031098,-0.004957
11850,20010417,,,,,,84.71000,7015500,0.001892,0.010484
11850,20010418,,,,,,85.13000,8268900,0.004958,0.039640
11850,20010419,,,,,,84.45000,6997000,-0.007988,0.014654
11850,20010420,,,,,,85.17000,6082900,0.008526,-0.008364
11850,20010423,,,,,,88.00000,8102900,0.033228,-0.016711
11850,20010424,,,,,,87.49000,7200900,-0.005795,-0.010891
11850,20010425,,,,,,89.09000,7730600,0.018288,0.016293
11850,20010426,,,,,,88.85000,6961500,-0.002694,0.004980
11850,20010427,,,,,,89.06000,5126800,0.002364,0.014484
11850,20010430,,,,,,88.60000,7533300,-0.005165,0.000796
11850,20010501,,,,,,88.80000,4855800,0.002257,0.013246
11850,20010502,,,,,,86.50000,8475800,-0.025901,0.003388
11850,20010503,,,,,,86.10000,6591900,-0.004624,-0.015257
11850,20010504,,,,,,87.55000,4845000,0.016841,0.013960
11850,20010507,,,,,,88.19000,5042100,0.007310,-0.003170
11850,20010508,,,,,,88.74000,5527500,0.006236,-0.000618
11850,20010509,,,,,,89.72000,5443100,0.011044,-0.004339
11850,20010510,20010425,20010611,20010514,1232,0.44000,88.10000,5058600,-0.013152,-0.000433
11850,20010511,,,,,,87.64000,4478200,-0.005221,-0.007514
11850,20010514,,,,,,89.06000,4889700,0.016203,0.000980
11850,20010515,,,,,,89.45000,4508400,0.004379,0.001457
11850,20010516,,,,,,89.50000,8168500,0.000559,0.027234
11850,20010517,,,,,,88.73000,5798800,-0.008603,0.005877
11850,20010518,,,,,,90.20000,7144600,0.016567,0.002704
11850,20010521,,,,,,88.75000,6138900,-0.016075,0.018567
11850,20010522,,,,,,88.81000,5900300,0.000676,-0.001667
11850,20010523,,,,,,87.27000,6185500,-0.017340,-0.016696
11850,20010524,,,,,,87.93000,4338400,0.007563,0.004134
11850,20010525,,,,,,88.10000,4638300,0.001933,-0.009938
11850,20010529,,,,,,87.80000,6123600,-0.003405,-0.010366
11850,20010530,,,,,,88.87000,8157900,0.012187,-0.017571
11850,20010531,,,,,,88.75000,5927900,-0.001350,0.007658
11850,20010601,,,,,,88.95000,3916200,0.002253,0.005390
11850,20010604,,,,,,90.83000,4915300,0.021136,0.005078
11850,20010605,,,,,,91.55000,6242400,0.007927,0.014223
11850,20010606,,,,,,89.40000,7941900,-0.023484,-0.009440
11850,20010607,,,,,,89.18000,6398700,-0.002461,0.005322
11850,20010608,,,,,,89.39000,4398200,0.002355,-0.009528
11850,20010611,,,,,,89.70000,5076500,0.003468,-0.009595
11850,20010612,,,,,,90.12000,5499700,0.004682,0.000200
11850,20010613,,,,,,89.98000,4409300,-0.001553,-0.009958
11850,20010614,,,,,,88.85000,4514000,-0.012558,-0.019201
11850,20010615,,,,,,88.90000,11480600,0.000563,-0.004904
11850,20010618,20010530,20010711,20010620,1272,0.02000,88.50000,4593800,-0.004274,-0.006689
11850,20010619,,,,,,88.37000,4409100,-0.001469,0.001768
11850,20010620,,,,,,87.73000,6345900,-0.007242,0.009743
11850,20010621,,,,,,88.41000,7495900,0.007751,0.009901
11850,20010622,,,,,,88.91000,5708900,0.005655,-0.009010
11850,20010625,,,,,,88.52000,5154100,-0.004387,-0.004851
11850,20010626,,,,,,88.56000,5159200,0.000452,-0.000155
11850,20010627,,,,,,87.22000,5790800,-0.015131,-0.002117
11850,20010628,,,,,,86.82000,7793400,-0.004586,0.012574
11850,20010629,,,,,,87.35000,7686000,0.006105,0.004332
11850,20010702,,,,,,87.70000,5738300,0.004007,0.005340
11850,20010703,,,,,,87.34000,3327500,-0.004105,-0.001734
11850,20010705,,,,,,87.00000,5064200,-0.003893,-0.012098
11850,20010706,,,,,,86.80000,4839800,-0.002299,-0.022162
11850,20010709,,,,,,86.72000,4612300,-0.000922,0.005712
11850,20010710,,,,,,85.76000,5202300,-0.011070,-0.014251
11850,20010711,,,,,,84.95000,6863400,-0.009445,-0.002280
11850,20010712,,,,,,85.45000,4823300,0.005886,0.023558
11850,20010713,,,,,,85.98000,4568600,0.006203,0.005369
11850,20010716,,,,,,85.99000,4864100,0.000116,-0.011623
11850,20010717,,,,,,85.30000,5867700,-0.008024,0.010631
11850,20010718,,,,,,84.25000,9395600,-0.012310,-0.006847
11850,20010719,20010530,20010718,20010620,5523,0.00000,43.08000,11467400,0.022671,0.005146
11850,20010720,,,,,,43.36000,11197100,0.006500,-0.002910
11850,20010723,,,,,,42.50000,9599700,-0.019834,-0.014650
11850,20010724,,,,,,40.97000,14718900,-0.036000,-0.016244
11850,20010725,,,,,,42.13000,11586000,0.028313,0.013667
11850,20010726,,,,,,42.72000,10422700,0.014004,0.011500
11850,20010727,,,,,,42.73000,8373800,0.000234,0.003303
11850,20010730,,,,,,42.41000,6948900,-0.007489,-0.001179
11850,20010731,,,,,,41.76000,11069300,-0.015327,0.004891
11850,20010801,,,,,,41.60000,8070600,-0.003831,0.005035
11850,20010802,,,,,,41.73000,8630400,0.003125,0.003220
11850,20010803,,,,,,41.26000,8845300,-0.011263,-0.004627
11850,20010806,,,,,,40.85000,8385200,-0.009937,-0.011012
11850,20010807,,,,,,41.38000,8982400,0.012974,0.002247
11850,20010808,,,,,,41.25000,9474300,-0.003142,-0.016731
11850,20010809,20010725,20010910,20010813,1232,0.23000,40.95000,8303300,-0.001697,-0.000140
11850,20010810,,,,,,41.35000,8975300,0.009768,0.004280
11850,20010813,,,,,,41.40000,6982100,0.001209,0.002332
11850,20010814,,,,,,41.15000,8049700,-0.006039,-0.002438
11850,20010815,,,,,,41.50000,9303000,0.008505,-0.006807
11850,20010816,,,,,,41.29000,7555000,-0.005060,0.001920
11850,20010817,,,,,,40.47000,8613200,-0.019860,-0.015924
11850,20010820,,,,,,40.75000,9572000,0.006919,0.006837
11850,20010821,,,,,,40.39000,7801500,-0.008834,-0.011467
11850,20010822,,,,,,40.71000,9659400,0.007923,0.007436
11850,20010823,,,,,,40.89000,7192000,0.004422,-0.002763
11850,20010824,,,,,,41.70000,6687200,0.019809,0.018219
11850,20010827,,,,,,41.05000,6147100,-0.015588,-0.003691
11850,20010828,,,,,,40.51000,6595400,-0.013155,-0.014374
11850,20010829,,,,,,40.38000,8119800,-0.003209,-0.009583
11850,20010830,,,,,,40.15000,10675800,-0.005696,-0.015525
11850,20010831,,,,,,40.15000,7608200,0.000000,0.004058
11850,20010904,,,,,,40.75000,9245400,0.014944,-0.001656
11850,20010905,,,,,,41.22000,9563600,0.011534,-0.003236
11850,20010906,,,,,,40.90000,10297800,-0.007763,-0.020698
11850,20010907,,,,,,40.90000,10107800,0.000000,-0.017764
11850,20010910,,,,,,41.24000,10776100,0.008313,0.003516
11850,20010917,,,,,,40.15000,16657300,-0.026431,-0.050716
11850,20010918,,,,,,39.48000,10088000,-0.016687,-0.008315
11850,20010919,,,,,,38.41000,15398700,-0.027102,-0.017086
11850,20010920,,,,,,37.02000,12957600,-0.036188,-0.030611
11850,20010921,,,,,,35.83000,21352100,-0.032145,-0.018585
